,DS_PS_in(%),VS_PS_in(%),DS_WS_in(%),VS_WS_in(%),DS_Digester(%),DS_eff(%),VS_eff(%),ALK(mg CaCO3/L),FA(mg/L),pH,T(°C),Q_PS/Q_WS,Q_PS_in(m³/d),Q_WS_in(m³/d),Q_Total(m³/d),Q_eff(m³/d),Q_Biogas(Nm³/d)
2015-07-05,4.055,64.91,5.385,79.74,2.895,2.935,67.14,15965.0,1261.6666666666665,7.303333333333335,40.833333333333336,1.2571428571428571,1056.0,840.0,1896.0,1872.0,23616.0
2015-07-06,4.35,66.67,5.86,82.67,2.9066666666666667,2.95,66.87,13798.333333333334,1143.3333333333333,7.3083333333333345,41.16666666666666,1.1666666666666667,1008.0,864.0,1872.0,1824.0,24120.0
2015-07-07,3.895,68.43,5.545,81.56,2.9233333333333333,2.975,67.34,13678.0,1118.6666666666665,7.314999999999999,41.16666666666666,1.2222222222222223,1056.0,864.0,1920.0,2208.0,23088.0
2015-07-08,3.165,70.19,5.41,80.45,2.94,2.73,67.67,13557.666666666666,1094.0,7.301666666666667,40.833333333333336,1.2571428571428571,1056.0,840.0,1896.0,2112.0,22320.0
2015-07-09,3.22,71.95,5.795,80.19,2.9483333333333333,2.915,66.88,13437.333333333334,1069.3333333333333,7.296666666666667,40.833333333333336,1.3055555555555556,1128.0,864.0,1992.0,2352.0,22032.0
2015-07-10,3.83,74.53,5.28,79.92,2.956666666666667,2.915,66.56,13317.0,1044.6666666666667,7.288333333333333,41.0,1.162162162162162,1032.0,888.0,1920.0,2112.0,20664.0
2015-07-11,3.795,75.50999999999999,5.65,81.47,2.9650000000000003,2.88,66.62,13196.666666666666,1020.0,7.276666666666666,40.5,1.1578947368421053,1056.0,912.0,1968.0,2400.0,20208.0
2015-07-12,4.445,76.49,5.755,80.68,2.9425000000000003,2.86,66.72,13638.333333333332,1121.6666666666665,7.268333333333333,40.5,1.2432432432432432,1104.0,888.0,1992.0,2376.0,20136.0
2015-07-13,4.025,76.35499999999999,5.575,81.75,2.9200000000000004,2.9450000000000003,67.6,14080.0,1223.3333333333333,7.266666666666667,40.66666666666666,0.9777777777777776,1056.0,1080.0,2136.0,2064.0,20328.0
2015-07-14,3.69,76.22,5.484999999999999,81.07,2.899166666666667,2.915,68.02,14158.809523809523,1185.7142857142856,7.271666666666666,40.66666666666666,0.86,1032.0,1200.0,2232.0,2112.0,20856.0
2015-07-15,3.355,76.695,5.449999999999999,81.31,2.8783333333333334,2.875,68.3,14237.619047619048,1148.095238095238,7.274999999999999,40.66666666666666,1.1666666666666667,1008.0,864.0,1872.0,1992.0,20784.0
2015-07-16,3.48,77.17,5.074999999999999,80.84,2.8711111111111114,2.885,68.16,14316.42857142857,1110.4761904761904,7.283333333333332,40.66666666666666,1.105263157894737,1008.0,912.0,1920.0,2304.0,20088.0
2015-07-17,3.295,74.38,4.855,79.6,2.863888888888889,2.95,68.39,14395.238095238095,1072.857142857143,7.288333333333334,40.5,0.7142857142857143,960.0,1344.0,2304.0,2304.0,19392.0
2015-07-18,3.4375,74.875,5.025,79.94999999999999,2.855277777777778,2.915,68.28999999999999,14474.047619047618,1035.2380952380952,7.298333333333334,40.66666666666667,1.3095238095238098,960.0,924.0,1884.0,2220.0,19452.0
2015-07-19,3.58,75.37,5.195,80.3,2.8466666666666667,2.88,68.19,14552.857142857143,997.6190476190476,7.308333333333334,40.833333333333336,1.904761904761905,960.0,504.0,1464.0,2136.0,19512.0
2015-07-20,3.69,73.065,5.17,81.05,2.836666666666666,2.88,69.04,14631.666666666666,960.0,7.31,40.333333333333336,3.363636363636364,888.0,264.0,1152.0,2016.0,19608.0
2015-07-21,3.77,70.76,5.16,80.34,2.8466666666666667,2.9,68.78,14613.333333333332,990.0,7.298333333333333,40.333333333333336,1.5,936.0,624.0,1560.0,2232.0,20904.0
2015-07-22,4.125,71.845,5.699999999999999,80.46,2.856666666666667,2.91,69.2,14595.0,1020.0,7.323333333333333,40.66666666666666,1.95,936.0,480.0,1416.0,2448.0,21528.0
2015-07-23,4.29,72.93,4.875,79.58,2.826666666666667,2.925,68.83,14678.888888888889,980.0,7.318333333333334,40.833333333333336,1.2121212121212122,960.0,792.0,1752.0,2256.0,20904.0
2015-07-24,3.83,72.60333333333334,5.035,80.12,2.796666666666667,2.885,68.44,14762.777777777777,940.0,7.321666666666668,41.0,0.9069767441860463,936.0,1032.0,1968.0,2184.0,20472.0
2015-07-25,3.6,72.27666666666667,5.165,80.0,2.766666666666667,2.785,68.17,14846.666666666666,900.0,7.324999999999999,41.0,0.9285714285714286,936.0,1008.0,1944.0,2160.0,21216.0
2015-07-26,3.13,71.95,5.26,80.06,2.7858333333333336,2.93,68.66,14828.333333333332,900.0,7.333333333333333,41.0,0.8837209302325582,912.0,1032.0,1944.0,2376.0,21384.0
2015-07-27,3.59,71.91499999999999,5.49,80.15,2.805,2.81,67.81,14810.0,900.0,7.333333333333333,40.66666666666666,0.975,936.0,960.0,1896.0,2424.0,19536.0
2015-07-28,3.19,71.88,5.875,80.03,2.8066666666666666,2.915,69.01,14816.333333333334,920.0,7.346666666666667,41.0,0.8666666666666667,936.0,1080.0,2016.0,2352.0,20064.0
2015-07-29,3.835,72.79499999999999,5.65,79.42,2.808333333333333,2.9400000000000004,69.15,14822.666666666666,940.0,7.354999999999999,41.16666666666666,1.0,936.0,990.0,1944.0,2268.0,18264.0
2015-07-30,3.945,73.71,5.41,79.6,2.7961111111111108,2.915,68.8,14829.0,960.0,7.351666666666667,41.0,1.1333333333333333,1008.0,900.0,1872.0,2184.0,18840.0
2015-07-31,3.585,73.45,5.445,80.03,2.783888888888889,2.875,68.87,14835.333333333332,980.0,7.356666666666666,41.333333333333336,1.2666666666666666,984.0,810.0,1800.0,2100.0,19104.0
2015-08-01,3.56,73.19,6.025,80.87,2.7716666666666665,2.83,68.57,14841.666666666666,1000.0,7.35,41.0,1.4,1008.0,720.0,1728.0,2016.0,19704.0
2015-08-02,2.6,72.93,5.71,79.73,2.769166666666667,2.8200000000000003,69.13,14725.0,1010.0,7.35,40.833333333333336,1.76,1056.0,600.0,1656.0,2280.0,20256.0
2015-08-03,1.11,73.58250000000001,6.140000000000001,80.53,2.766666666666667,2.795,68.88,14608.333333333332,1020.0,7.3516666666666675,40.833333333333336,2.142857142857143,1080.0,504.0,1584.0,1800.0,19512.0
2015-08-04,2.86,74.23500000000001,5.279999999999999,79.37,2.7525,2.855,69.24,14491.666666666666,1030.0,7.356666666666666,40.833333333333336,1.8,1080.0,600.0,1680.0,1656.0,18744.0
2015-08-05,3.93,74.8875,5.77,80.11,2.7383333333333333,2.83,69.7,14375.0,1040.0,7.346666666666668,40.833333333333336,1.125,1080.0,960.0,2040.0,2160.0,20640.0
2015-08-06,3.16,75.54,6.165,80.29,2.735,2.8200000000000003,69.13,14026.666666666666,1073.3333333333333,7.335,40.833333333333336,1.0,1032.0,1032.0,2064.0,2448.0,24576.0
2015-08-07,4.05,76.67,5.7,80.2,2.7316666666666665,2.795,68.88,13678.333333333334,1106.6666666666667,7.326666666666667,41.0,0.8863636363636364,936.0,1056.0,1992.0,2328.0,25776.0
2015-08-08,3.62,75.555,5.52,80.07,2.7295833333333333,2.8125,69.28999999999999,13505.595238095239,1105.3333333333335,7.327500000000001,41.16666666666667,0.9309866962305986,948.0,1020.0,1968.0,2592.0,25032.0
2015-08-09,3.19,74.44,5.34,79.94,2.7275,2.83,69.7,13332.857142857143,1104.0,7.328333333333334,41.333333333333336,0.975609756097561,960.0,984.0,1944.0,2856.0,24288.0
2015-08-10,3.58,73.83500000000001,5.085000000000001,80.53,2.7266666666666666,2.78,69.22,13335.714285714286,1068.0,7.32,40.66666666666666,0.8181818181818182,864.0,1056.0,1920.0,2160.0,23904.0
2015-08-11,4.05,73.23,5.555,80.8,2.7653333333333334,2.8,68.86,13338.57142857143,1032.0,7.315,40.66666666666666,0.4418604651162791,456.0,1032.0,1488.0,1464.0,21432.0
2015-08-12,3.3,73.655,5.505,80.55,2.804,2.81,69.76,13341.42857142857,996.0,7.305,40.833333333333336,0.7441860465116279,768.0,1032.0,1800.0,1824.0,21480.0
2015-08-13,2.17,74.08,4.865,80.02,2.804,2.765,69.42,13344.285714285714,960.0,7.31,40.66666666666666,1.0,1080.0,1080.0,2160.0,2400.0,22608.0
2015-08-14,2.98,74.90333333333334,5.02,80.45,2.804,2.81,70.0,13347.142857142857,924.0,7.301666666666666,40.66666666666666,0.9782608695652174,1080.0,1104.0,2184.0,2376.0,23304.0
2015-08-15,2.63,75.72666666666666,4.859999999999999,81.0,2.804,2.83,69.74,13350.0,888.0,7.296666666666667,40.66666666666666,0.9183673469387756,1080.0,1176.0,2256.0,2472.0,23184.0
2015-08-16,3.15,76.55,4.82,80.89,2.81,2.83,69.97,13697.0,948.0,7.291666666666667,40.66666666666666,0.8431372549019608,1032.0,1224.0,2256.0,2448.0,22776.0
2015-08-17,3.04,77.3,4.415,81.92,2.816,2.795,70.43,14044.0,1008.0,7.291666666666667,40.66666666666666,0.9772727272727272,1032.0,1056.0,2088.0,2328.0,22512.0
2015-08-18,3.0,76.15,4.425,81.82,2.766,2.76,70.62,13870.4,988.8,7.288333333333333,40.66666666666666,1.0232558139534884,1056.0,1032.0,2088.0,2304.0,22488.0
2015-08-19,2.81,76.66,4.555,81.66,2.716,2.6950000000000003,69.77,13696.8,969.6,7.29,40.66666666666666,1.135135135135135,1008.0,888.0,1896.0,2064.0,21816.0
2015-08-20,2.98,77.17,4.57,81.67,2.682,2.765,69.83,13523.2,950.4,7.29,40.66666666666666,1.1891891891891893,1056.0,888.0,1944.0,2304.0,22776.0
2015-08-21,2.97,76.29,4.805,80.92,2.648,2.745,69.49,13349.6,931.2,7.29,40.5,1.1,1056.0,960.0,2016.0,2160.0,22248.0
2015-08-22,2.95,76.565,4.605,81.39,2.614,2.705,69.82,13176.0,912.0,7.283333333333334,40.5,1.1,1056.0,960.0,2016.0,2136.0,21888.0
2015-08-23,3.2,76.84,4.77,81.63,2.645,2.62,70.46,13465.0,852.0,7.285,40.333333333333336,1.162162162162162,1032.0,888.0,1920.0,2112.0,22128.0
2015-08-24,2.8,76.1425,5.050000000000001,81.43,2.676,2.685,70.15,13754.0,792.0,7.288333333333334,40.5,1.0,888.0,888.0,1776.0,1872.0,21792.0
2015-08-25,2.99,75.445,5.19,81.94,2.688,2.67,70.92,13734.4,825.6,7.294999999999999,40.333333333333336,0.926829268292683,912.0,984.0,1896.0,1992.0,21288.0
2015-08-26,2.25,74.7475,5.575,81.59,2.7,2.665,69.33,13714.8,859.2,7.300000000000001,40.16666666666666,0.9743589743589745,912.0,936.0,1848.0,1872.0,21168.0
2015-08-27,2.46,74.05,5.285,81.72,2.694666666666667,2.625,69.81,13695.2,892.8,7.265000000000001,40.16666666666666,0.9736842105263158,888.0,912.0,1800.0,1920.0,21168.0
2015-08-28,4.19,74.4125,5.01,85.15,2.6893333333333334,2.67,70.34,13675.6,926.4,7.233333333333333,40.0,0.8809523809523809,888.0,1008.0,1896.0,1944.0,20952.0
2015-08-29,3.11,74.775,4.8100000000000005,81.68,2.684,2.675,70.91,13656.0,960.0,7.229999999999999,40.0,0.7037037037037037,912.0,1296.0,2208.0,2472.0,22344.0
2015-08-30,3.14,75.1375,5.135,81.29,2.6900000000000004,2.64,70.21,13716.0,966.0,7.228333333333333,39.833333333333336,0.7551020408163265,888.0,1176.0,2064.0,2088.0,22992.0
2015-08-31,2.51,75.5,5.055,82.68,2.696,2.6900000000000004,71.2,13776.0,972.0,7.231666666666666,40.16666666666666,0.7872340425531915,888.0,1128.0,2016.0,1944.0,22776.0
2015-09-01,3.48,75.2,5.359999999999999,81.29,2.694,2.715,71.26,13836.0,978.0,7.236666666666667,40.0,1.027027027027027,912.0,888.0,1800.0,1944.0,22368.0
2015-09-02,3.68,68.255,4.98,80.45,2.692,2.675,70.33,13896.0,984.0,7.21,40.0,1.054054054054054,936.0,888.0,1824.0,2064.0,21792.0
2015-09-03,4.33,61.31,5.455,79.76,2.6860000000000004,2.7350000000000003,69.96,13712.666666666666,1064.0,7.085,39.833333333333336,0.9473684210526316,864.0,912.0,1776.0,1752.0,21360.0
2015-09-04,4.3100000000000005,62.910000000000004,5.145,78.94,2.68,2.685,69.48,13529.333333333334,1144.0,7.093333333333334,40.16666666666666,0.4242424242424242,336.0,792.0,1128.0,1104.0,17160.0
2015-09-05,4.29,64.51,5.395,79.26,2.6740000000000004,2.685,70.29,13346.0,1224.0,7.065,40.333333333333336,1.1612903225806452,864.0,744.0,1608.0,1512.0,18600.0
2015-09-06,3.93,66.11,5.33,78.38,2.688,2.645,69.86,13537.0,1164.0,6.989999999999999,40.16666666666666,1.2758620689655171,888.0,696.0,1584.0,1464.0,19944.0
2015-09-07,3.58,66.505,5.3100000000000005,78.83,2.702,2.68,69.1,13728.0,1104.0,6.990000000000001,40.333333333333336,1.0588235294117647,864.0,816.0,1680.0,1632.0,19848.0
2015-09-08,3.25,66.9,5.35,78.23,2.687,2.71,68.36,13714.4,1051.2,6.9750000000000005,40.333333333333336,1.0285714285714285,864.0,840.0,1704.0,1704.0,19224.0
2015-09-09,3.59,72.03500000000001,5.315,78.1,2.672,2.6950000000000003,68.21,13700.8,998.4,6.976666666666668,39.833333333333336,0.8974358974358975,840.0,936.0,1776.0,1680.0,19968.0
2015-09-10,3.87,77.17,4.855,77.34,2.710666666666667,2.6950000000000003,68.18,13687.2,945.6,6.984999999999999,40.16666666666666,0.9069767441860463,936.0,1032.0,1968.0,2064.0,20976.0
2015-09-11,3.36,72.13333333333334,5.18,75.84,2.7493333333333334,2.77,68.51,13673.6,892.8,7.011666666666667,40.0,1.0476190476190477,1056.0,1008.0,2064.0,2232.0,23880.0
2015-09-12,4.88,67.09666666666666,5.365,76.56,2.7880000000000003,2.7,67.54,13660.0,840.0,7.003333333333333,40.0,1.2162162162162162,1080.0,888.0,1968.0,1992.0,24384.0
2015-09-13,4.76,62.06,5.105,76.13,2.806,2.79,67.53,13652.5,846.0,6.983333333333332,40.16666666666666,1.2857142857142858,1080.0,840.0,1920.0,1992.0,23112.0
2015-09-14,4.11,69.71000000000001,4.885,77.08,2.824,2.795,67.01,13645.0,852.0,6.965,40.16666666666666,1.2,1008.0,840.0,1848.0,1920.0,23448.0
2015-09-15,3.68,77.36,5.125,77.1,2.827,2.79,66.61,13637.5,858.0,6.966666666666666,40.16666666666666,1.3142857142857145,1104.0,840.0,1944.0,2016.0,22920.0
2015-09-16,3.99,68.27,5.140000000000001,78.03,2.8300000000000005,2.795,66.66,13630.0,864.0,6.989999999999999,40.16666666666666,1.3333333333333333,1056.0,792.0,1848.0,2352.0,24672.0
2015-09-17,5.16,59.18,4.994999999999999,77.77,2.822666666666667,2.74,65.8,13892.0,816.0,7.004999999999999,39.66666666666666,1.4666666666666666,1056.0,720.0,1776.0,2208.0,24456.0
2015-09-18,4.56,63.88,4.955,78.27,2.8153333333333332,2.715,65.37,14154.0,768.0,6.9750000000000005,39.66666666666666,1.6428571428571428,1104.0,672.0,1776.0,1752.0,24456.0
2015-09-19,4.6075,63.072500000000005,5.0175,77.38499999999999,2.86225,2.7624999999999997,64.27250000000001,14044.5,784.8,6.976666666666667,39.62499999999999,1.6286945812807883,1104.0,678.0,1782.0,1764.0,24114.0
2015-09-20,4.654999999999999,62.265,5.08,76.5,2.9091666666666667,2.8099999999999996,63.175,13935.0,801.6,6.9783333333333335,39.58333333333333,1.6145320197044335,1104.0,684.0,1788.0,1776.0,23772.0
2015-09-21,4.7025,61.457499999999996,5.1425,75.61500000000001,2.9560833333333334,2.8575,62.0775,13825.5,818.4000000000001,6.98,39.541666666666664,1.6003694581280787,1104.0,690.0,1794.0,1788.0,23430.0
2015-09-22,4.75,60.65,5.205,74.73,3.003,2.905,60.98,13716.0,835.2,6.9816666666666665,39.5,1.5862068965517242,1104.0,696.0,1800.0,1800.0,23088.0
2015-09-23,4.51,64.67999999999999,5.46,74.92,3.036,3.005,59.58,13706.0,878.4,6.953333333333333,39.66666666666666,1.4242424242424243,1128.0,792.0,1920.0,1872.0,23712.0
2015-09-24,3.76,68.71,5.725,74.86,3.026,2.995,59.69,13696.0,921.6,6.9433333333333325,39.5,1.393939393939394,1104.0,792.0,1896.0,1920.0,23880.0
2015-09-25,3.79,70.8,5.154999999999999,76.28,3.016,3.04,59.17,13686.0,964.8,6.9433333333333325,40.0,1.2857142857142858,1080.0,840.0,1920.0,1896.0,24072.0
2015-09-26,3.74,70.8,5.215,77.39,3.006,3.03,58.89,13676.0,1008.0,6.941666666666666,39.5,1.2857142857142858,1080.0,840.0,1920.0,1944.0,23640.0
2015-09-27,3.55,70.8,4.91,77.38,3.009,2.685,59.6,13613.0,948.0,6.921666666666666,39.66666666666666,1.3235294117647058,1080.0,816.0,1896.0,1944.0,23568.0
2015-09-28,4.71,70.8,4.765,77.76,3.012,2.95,59.88,13550.0,888.0,6.918333333333334,39.5,1.5862068965517242,1104.0,696.0,1800.0,1800.0,23856.0
2015-09-29,3.47,70.8,5.105,76.7,3.0069999999999997,2.935,59.96,13484.0,925.7142857142857,6.935,39.333333333333336,2.7058823529411766,1104.0,408.0,1512.0,1680.0,22368.0
2015-09-30,4.53,70.8,5.005,77.09,3.002,3.02,59.94,13418.0,963.4285714285714,6.94,39.333333333333336,1.6666666666666667,960.0,576.0,1536.0,1560.0,25392.0
2015-10-01,3.69,70.8,4.48,76.08,2.992,3.18,60.14,13352.0,1001.1428571428571,6.968333333333333,39.5,1.6666666666666667,1080.0,648.0,1728.0,1896.0,21480.0
2015-10-02,3.47,71.32,4.475,76.23,2.982,2.94,60.24,13286.0,1038.857142857143,6.9816666666666665,39.5,2.1904761904761907,1104.0,504.0,1608.0,1608.0,20640.0
2015-10-03,3.63,71.84,4.545,77.0,2.9720000000000004,2.915,60.76,13220.0,1076.5714285714284,6.97,39.5,2.142857142857143,1080.0,504.0,1584.0,1680.0,19680.0
2015-10-04,3.65,72.36,4.715,76.69,2.9410000000000003,2.95,61.12,13154.0,1114.2857142857142,6.961666666666666,39.5,1.9166666666666667,1104.0,576.0,1680.0,1776.0,19848.0
2015-10-05,3.35,73.68,4.375,77.69,2.91,2.855,61.14,13088.0,1152.0,6.958333333333333,39.66666666666666,1.6428571428571428,1104.0,672.0,1776.0,1824.0,20664.0
2015-10-06,3.67,75.0,4.385,77.54,2.88,2.875,61.81,13195.0,1152.0,6.946666666666666,39.5,1.40625,1080.0,768.0,1848.0,1920.0,21384.0
2015-10-07,3.39,75.685,4.949999999999999,77.26,2.85,2.825,60.97,13302.0,1152.0,6.941666666666666,39.66666666666666,1.1842105263157894,1080.0,912.0,1992.0,2064.0,21576.0
2015-10-08,3.3,76.37,4.49,77.59,2.8408333333333333,2.835,61.08,13075.5,1028.0,6.94,39.333333333333336,1.0,1104.0,1104.0,2208.0,2256.0,21936.0
2015-10-09,3.21,72.21333333333334,5.234999999999999,77.98,2.8316666666666666,2.815,61.26,12849.0,904.0,6.956666666666666,39.333333333333336,1.1,1056.0,960.0,2016.0,2064.0,22008.0
2015-10-10,5.92,68.05666666666667,4.725,77.57,2.8225,2.77,62.21,12622.5,780.0,6.955000000000001,39.16666666666666,1.2162162162162162,1080.0,888.0,1968.0,1944.0,21912.0
2015-10-11,4.93,63.9,4.825,76.97,2.8602499999999997,2.835,61.38,13862.25,774.0,6.963333333333334,39.0,1.15,1104.0,960.0,2064.0,2016.0,22296.0
2015-10-12,4.06,66.3,5.42,78.07,2.898,2.8600000000000003,60.93,15102.0,768.0,6.945,39.333333333333336,1.069767441860465,1104.0,1032.0,2136.0,2160.0,22848.0
2015-10-13,3.5,68.7,4.495,78.14,2.885,2.87,60.68,14749.2,811.2,6.953333333333333,39.5,1.0227272727272727,1080.0,1056.0,2136.0,2160.0,23616.0
2015-10-14,3.29,71.1,5.075,78.78,2.872,2.855,61.78,14396.4,854.4,6.949999999999999,39.5,1.068181818181818,1128.0,1056.0,2184.0,2112.0,22224.0
2015-10-15,3.31,73.5,4.795,78.63,2.8706666666666667,2.79,61.21,14043.6,897.6,6.931666666666666,39.333333333333336,1.0,1104.0,1104.0,2208.0,2184.0,22752.0
2015-10-16,3.12,73.13666666666667,4.405,78.9,2.869333333333333,2.875,62.55,13690.8,940.8,6.920000000000001,39.16666666666666,0.9,1080.0,1200.0,2280.0,2256.0,23400.0
2015-10-17,3.33,72.77333333333333,4.47,79.25,2.868,2.845,62.52,13338.0,984.0,6.945,39.0,0.9,1080.0,1200.0,2280.0,2232.0,27408.0
2015-10-18,4.42,72.41,5.175,79.02,2.865,2.85,62.71,13913.0,1020.0,6.953333333333333,39.0,0.8979591836734694,1056.0,1176.0,2232.0,2256.0,26664.0
2015-10-19,3.89,73.985,5.300000000000001,79.38,2.862,2.835,62.8,14488.0,1056.0,6.946666666666666,39.0,1.0975609756097562,1080.0,984.0,2064.0,2040.0,22608.0
2015-10-20,3.83,75.56,5.205,79.7,2.865,2.835,63.78,14298.0,1056.0,6.928333333333332,39.0,1.125,1080.0,960.0,2040.0,1992.0,23352.0
2015-10-21,3.94,76.495,5.635,79.81,2.868,2.855,63.74,14108.0,1056.0,6.935,39.0,1.125,1080.0,960.0,2040.0,1968.0,22632.0
2015-10-22,3.9,77.43,5.33,80.03,2.867,2.875,63.48,13918.0,1056.0,6.943333333333334,39.0,1.1578947368421053,1056.0,912.0,1968.0,1776.0,22104.0
2015-10-23,3.59,77.855,5.57,80.19,2.8659999999999997,2.865,63.62,13728.0,1056.0,6.9750000000000005,39.0,1.2777777777777777,1104.0,864.0,1968.0,1704.0,21624.0
2015-10-24,3.32,78.28,5.705,81.01,2.8649999999999998,2.8600000000000003,64.6,13538.0,1056.0,6.98,38.833333333333336,1.1538461538461535,1080.0,936.0,2016.0,1776.0,22224.0
2015-10-25,3.7,78.28999999999999,5.4350000000000005,81.64,2.864,2.86,65.06,13348.0,1056.0,6.978333333333333,39.16666666666666,1.0975609756097562,1080.0,984.0,2064.0,1944.0,22296.0
2015-10-26,3.796666666666667,78.3,4.67,80.95,2.846,2.8049999999999997,65.09,13454.0,996.0,6.98,39.16666666666666,1.2083333333333333,696.0,576.0,1272.0,1176.0,19176.0
2015-10-27,3.8933333333333335,78.31,4.4350000000000005,80.71,2.828,2.75,65.12,13560.0,936.0,7.011666666666667,39.333333333333336,0.925925925925926,600.0,648.0,1248.0,1104.0,15768.0
2015-10-28,3.99,78.32,4.605,81.09,2.8255,2.84,64.73,13589.0,990.0,7.071666666666668,39.16666666666666,1.2857142857142858,1080.0,840.0,1920.0,1968.0,19416.0
2015-10-29,3.54,76.81,4.470000000000001,81.16,2.823,2.8125,65.265,13618.0,1044.0,7.076666666666668,39.16666666666666,1.2374517374517375,1068.0,864.0,1932.0,1452.0,17340.0
2015-10-30,3.09,75.3,4.335,81.23,2.8205,2.785,65.8,13647.0,1098.0,7.081666666666667,39.16666666666666,1.1891891891891893,1056.0,888.0,1944.0,936.0,15264.0
2015-10-31,3.66,74.02,4.615,81.69,2.818,2.79,65.27,13676.0,1152.0,7.076666666666667,39.333333333333336,1.5,1080.0,720.0,1800.0,912.0,15408.0
2015-11-01,3.636,73.916,4.681,81.596,2.809466666666667,2.773,65.192,13652.32,1112.64,7.111666666666667,39.3,1.4105263157894736,1056.0,758.4,1814.4,1084.8,15696.0
2015-11-02,3.612,73.812,4.747,81.502,2.8009333333333335,2.7560000000000002,65.11399999999999,13628.64,1073.28,7.1466666666666665,39.266666666666666,1.3210526315789473,1032.0,796.8,1828.8,1257.6,15984.0
2015-11-03,3.588,73.708,4.813000000000001,81.408,2.7923999999999998,2.739,65.036,13604.960000000001,1033.92,7.181666666666667,39.23333333333333,1.2315789473684209,1008.0,835.2,1843.2,1430.4,16272.0
2015-11-04,3.564,73.604,4.8790000000000004,81.314,2.7838666666666665,2.722,64.958,13581.28,994.5600000000001,7.216666666666666,39.199999999999996,1.1421052631578947,984.0,873.6,1857.6,1603.2,16560.0
2015-11-05,3.54,73.5,4.945,81.22,2.775333333333333,2.705,64.88,13557.6,955.2,7.251666666666666,39.16666666666666,1.0526315789473684,960.0,912.0,1872.0,1776.0,16848.0
2015-11-06,4.09,74.36,4.755,81.11,2.784666666666667,2.71,65.46,13626.8,921.6,7.196666666666668,39.333333333333336,0.9736842105263158,888.0,912.0,1800.0,1680.0,19320.0
2015-11-07,3.17,76.04666666666667,4.449999999999999,80.0,2.794,2.76,66.06,13696.0,888.0,7.258333333333333,39.333333333333336,1.0263157894736843,936.0,912.0,1848.0,1656.0,19608.0
2015-11-08,3.31,77.73333333333333,4.76,81.44,2.7745,2.76,66.45,13761.333333333332,1104.0,7.311666666666667,39.833333333333336,0.7714285714285715,648.0,840.0,1488.0,1440.0,19536.0
2015-11-09,3.21,79.42,5.5,82.12,2.7550000000000003,2.785,66.18,13826.666666666666,1320.0,7.253333333333333,40.16666666666666,1.0526315789473684,960.0,912.0,1872.0,1776.0,22032.0
2015-11-10,3.57,71.77,5.05,81.4,2.7391666666666667,2.765,66.55,13909.666666666666,1332.0,7.265,40.16666666666666,1.25,1080.0,864.0,1944.0,1752.0,24888.0
2015-11-11,3.99,67.65,4.95,81.07000000000001,2.723333333333333,2.72,66.69,13992.666666666666,1344.0,7.266666666666667,40.16666666666666,1.6666666666666667,840.0,504.0,1344.0,1176.0,27408.0
2015-11-12,4.47,71.61,4.765000000000001,80.74,2.716111111111111,2.7,66.81,14075.666666666666,1356.0,7.283333333333335,40.5,1.2666666666666666,912.0,720.0,1632.0,1416.0,27960.0
2015-11-13,3.73,78.1,4.66,81.31,2.7088888888888887,2.74,66.68,14158.666666666666,1368.0,7.288333333333333,40.5,1.0909090909090908,864.0,792.0,1656.0,1488.0,26760.0
2015-11-14,4.01,70.36,4.805,81.78,2.7016666666666667,2.755,67.07,14241.666666666666,1380.0,7.303333333333334,40.833333333333336,1.0909090909090908,864.0,792.0,1656.0,1512.0,31704.0
2015-11-15,3.65,77.11,4.895,82.12,2.7091666666666665,2.765,65.95,14159.166666666666,1390.0,7.318333333333332,40.833333333333336,1.2592592592592593,816.0,648.0,1464.0,1560.0,27120.0
2015-11-16,3.57,79.73,4.995,81.79,2.716666666666667,2.725,67.19,14076.666666666666,1400.0,7.323333333333334,40.66666666666666,0.918918918918919,816.0,888.0,1704.0,1608.0,22344.0
2015-11-17,3.82,80.16,4.59,81.83,2.7158333333333333,2.76,67.55,14004.333333333332,1356.0,7.316666666666666,40.16666666666666,0.8108108108108109,720.0,888.0,1608.0,1560.0,22920.0
2015-11-18,3.8,80.155,5.285,81.97,2.715,2.775,67.56,13932.0,1312.0,7.314999999999999,40.333333333333336,0.9722222222222222,840.0,864.0,1704.0,1632.0,25992.0
2015-11-19,4.1,80.15,4.805,82.49,2.706111111111111,2.785,68.36,13859.666666666666,1268.0,7.326666666666667,40.5,0.918918918918919,816.0,888.0,1704.0,1656.0,31152.0
2015-11-20,4.07,80.15,4.78,82.49,2.697222222222222,2.785,68.36,13787.333333333334,1224.0,7.330000000000001,40.16666666666666,1.054054054054054,936.0,888.0,1824.0,1800.0,30504.0
2015-11-21,4.17,78.76,4.835,82.18,2.688333333333333,2.74,68.73,13715.0,1180.0,7.333333333333333,40.0,1.1794871794871795,1104.0,936.0,2040.0,1968.0,29040.0
2015-11-22,3.67,77.37,5.05,81.52,2.701666666666666,2.59,66.43,14105.833333333334,1120.0,7.323333333333334,40.5,0.9787234042553192,1104.0,1128.0,2232.0,2256.0,32184.0
2015-11-23,3.4,78.745,5.07,82.23,2.715,2.805,69.45,14496.666666666666,1060.0,7.316666666666666,40.5,0.7647058823529411,936.0,1224.0,2160.0,2112.0,32232.0
